report_date,commodity,country,marketing_year,crop_stage,Beginning Stocks,Production,Imports,Domestic Total 2,Exports,Ending Stocks,Domestic Crush,Domestic Feed
2025-01-10,corn,South Africa,2023/24 Est.,Next year,2.41,13.4,0.6,13.6,2.0,0.81,,6.8
2025-01-10,corn,Ukraine,2023/24 Est.,Next year,2.8,32.5,0.01,4.25,29.49,1.57,,3.3
2025-01-10,corn,Major Importers  5/,2023/24 Est.,Next year,20.78,123.29,103.33,221.8,5.02,20.57,,166.05
2025-01-10,corn,Egypt,2023/24 Est.,Next year,1.51,7.2,8.02,15.3,0.0,1.43,,12.8
2025-01-10,corn,European Union  6/,2023/24 Est.,Next year,8.08,61.87,19.83,78.1,4.39,7.29,,58.3
2025-01-10,corn,Japan,2023/24 Est.,Next year,1.3,0.01,15.29,15.3,0.0,1.3,,12.0
2025-01-10,corn,Mexico,2023/24 Est.,Next year,4.59,23.5,24.76,48.1,0.03,4.72,,29.5
2025-01-10,corn,Southeast Asia  7/,2023/24 Est.,Next year,2.85,30.51,19.29,48.7,0.6,3.35,,39.7
2025-01-10,corn,South Korea,2023/24 Est.,Next year,1.9,0.09,11.55,11.6,0.0,1.94,,9.25
2025-01-10,corn,Canada,2023/24 Est.,Next year,1.63,15.42,2.81,15.78,2.09,2.0,,9.76
2025-01-10,corn,China,2023/24 Est.,Next year,206.04,288.84,23.41,307.0,0.0,211.29,,225.0
2025-01-10,corn,World  3/,2024/25 Proj.,Outlook year,317.46,1214.35,183.15,1238.47,191.41,293.34,,778.33
2025-01-10,corn,World Less China,2024/25 Proj.,Outlook year,106.18,919.43,170.15,925.47,191.39,87.16,,547.33
2025-01-10,corn,United States,2024/25 Proj.,Outlook year,44.79,377.63,0.64,321.71,62.23,39.12,,146.69
2025-01-10,corn,Total Foreign,2024/25 Proj.,Outlook year,272.67,836.71,182.52,916.76,129.18,254.22,,631.64
2025-01-10,corn,Major Exporters  4/,2024/25 Proj.,Outlook year,16.06,234.75,1.58,132.25,112.1,8.04,,95.6
2025-01-10,corn,Argentina,2024/25 Proj.,Outlook year,4.09,51.0,0.01,16.3,36.0,2.79,,12.0
2025-01-10,corn,Brazil,2024/25 Proj.,Outlook year,8.84,127.0,1.5,87.5,47.0,2.84,,64.0
2025-01-10,corn,Russia,2024/25 Proj.,Outlook year,0.76,13.25,0.05,10.4,3.3,0.36,,9.3
2025-01-10,corn,South Africa,2024/25 Proj.,Outlook year,0.81,17.0,0.0,13.6,2.8,1.41,,6.8
2025-01-10,corn,Ukraine,2024/25 Proj.,Outlook year,1.57,26.5,0.02,4.45,23.0,0.64,,3.5
2025-01-10,corn,Major Importers  5/,2024/25 Proj.,Outlook year,20.57,119.77,103.3,221.7,3.09,18.85,,165.8
2025-01-10,corn,Egypt,2024/25 Proj.,Outlook year,1.43,7.0,8.2,15.3,0.0,1.33,,12.8
2025-01-10,corn,European Union  6/,2024/25 Proj.,Outlook year,7.29,58.0,19.5,75.7,2.5,6.59,,56.0
2025-01-10,corn,Japan,2024/25 Proj.,Outlook year,1.3,0.02,15.3,15.35,0.0,1.27,,12.0
2025-01-10,corn,Mexico,2024/25 Proj.,Outlook year,4.72,23.7,24.5,48.5,0.03,4.39,,29.8
2025-01-10,corn,Southeast Asia  7/,2024/25 Proj.,Outlook year,3.35,30.86,19.6,50.4,0.56,2.85,,41.3
2025-01-10,corn,South Korea,2024/25 Proj.,Outlook year,1.94,0.1,11.5,11.65,0.0,1.89,,9.3
2025-01-10,corn,Canada,2024/25 Proj.,Outlook year,2.0,15.35,2.2,15.6,2.1,1.84,,10.0
2025-01-10,corn,China,2024/25 Proj.,Outlook year,211.29,294.92,13.0,313.0,0.02,206.18,,231.0
2025-01-10,soybean,World  2/,2022/23,Current year,92.9,378.16,168.6,,171.75,101.24,,
2025-01-10,soybean,World Less China,2022/23,Current year,67.76,357.88,64.1,,171.66,68.9,,
2025-01-10,soybean,United States,2022/23,Current year,7.47,116.22,0.67,,53.87,7.19,,
2025-01-10,soybean,Total Foreign,2022/23,Current year,85.43,261.94,167.94,,117.88,94.05,,
2025-01-10,soybean,Major Exporters  3/,2022/23,Current year,51.49,197.95,9.25,,106.96,54.28,,
2025-01-10,soybean,Argentina,2022/23,Current year,23.69,25.0,9.06,,4.19,17.0,,
2025-01-10,soybean,Brazil,2022/23,Current year,27.38,162.0,0.15,,95.5,36.82,,
2025-01-10,soybean,Paraguay,2022/23,Current year,0.18,10.25,0.01,,6.5,0.37,,
2025-01-10,soybean,Major Importers  4/,2022/23,Current year,27.78,23.8,135.63,,0.33,34.51,,
2025-01-10,soybean,China,2022/23,Current year,25.15,20.28,104.5,,0.09,32.34,,
2025-01-10,soybean,European Union,2022/23,Current year,1.45,2.61,13.13,,0.23,1.08,,
2025-01-10,soybean,Southeast Asia 5/,2022/23,Current year,0.64,0.49,8.23,,0.01,0.68,,
2025-01-10,soybean,Mexico,2022/23,Current year,0.3,0.18,6.44,,0.0,0.22,,
2025-01-10,soybean,World  2/,2023/24 Est.,Next year,101.24,394.97,178.08,,177.62,112.38,,
2025-01-10,soybean,World Less China,2023/24 Est.,Next year,68.9,374.13,66.08,,177.55,69.07,,
2025-01-10,soybean,United States,2023/24 Est.,Next year,7.19,113.27,0.57,,46.13,9.32,,
2025-01-10,soybean,Total Foreign,2023/24 Est.,Next year,94.05,281.69,177.52,,131.5,103.06,,
2025-01-10,soybean,Major Exporters  3/,2023/24 Est.,Next year,54.28,215.5,8.69,,120.33,52.41,,
2025-01-10,soybean,Argentina,2023/24 Est.,Next year,17.0,48.21,7.79,,5.11,24.05,,
2025-01-10,soybean,Brazil,2023/24 Est.,Next year,36.82,153.0,0.87,,104.17,27.97,,
2025-01-10,soybean,Paraguay,2023/24 Est.,Next year,0.37,11.0,0.02,,8.1,0.19,,
2025-01-10,soybean,Major Importers  4/,2023/24 Est.,Next year,34.51,24.69,144.05,,0.35,45.67,,
2025-01-10,soybean,China,2023/24 Est.,Next year,32.34,20.84,112.0,,0.07,43.31,,
2025-01-10,soybean,European Union,2023/24 Est.,Next year,1.08,2.95,13.46,,0.25,1.12,,
2025-01-10,soybean,Southeast Asia 5/,2023/24 Est.,Next year,0.68,0.47,9.04,,0.02,0.8,,
2025-01-10,soybean,Mexico,2023/24 Est.,Next year,0.22,0.19,6.46,,0.01,0.27,,
2025-01-10,soybean meal,World  2/,2022/23,Current year,16.46,247.91,63.36,,67.08,13.35,,
2025-01-10,soybean meal,World Less China,2022/23,Current year,15.75,171.88,63.32,,66.29,12.41,,
2025-01-10,soybean meal,United States,2022/23,Current year,0.28,47.62,0.58,,13.2,0.34,,
2025-01-10,soybean meal,Total Foreign,2022/23,Current year,16.18,200.29,62.79,,53.89,13.01,,
2025-01-10,soybean meal,Major Exporters  3/,2022/23,Current year,6.88,73.01,0.1,,43.97,5.65,,
2025-01-10,soybean meal,Argentina,2022/23,Current year,2.8,23.65,0.07,,20.76,2.3,,
2025-01-10,soybean meal,Brazil,2022/23,Current year,3.66,41.13,0.01,,21.33,3.15,,
2025-01-10,soybean meal,India,2022/23,Current year,0.42,8.24,0.03,,1.87,0.2,,
2025-01-10,soybean meal,Major Importers  4/,2022/23,Current year,2.25,21.55,36.75,,0.98,1.63,,
2025-01-10,soybean meal,European Union,2022/23,Current year,0.6,11.3,16.0,,0.74,0.41,,
2025-01-10,soybean meal,Mexico,2022/23,Current year,0.15,5.26,1.67,,0.0,0.15,,
2025-01-10,soybean meal,Southeast Asia 5/,2022/23,Current year,1.41,3.04,17.55,,0.24,1.03,,
2025-01-10,soybean meal,China,2022/23,Current year,0.71,76.03,0.04,,0.8,0.94,,
2025-01-10,soybean meal,World  2/,2023/24 Est.,Next year,13.35,260.1,69.64,,74.51,14.32,,
2025-01-10,soybean meal,World Less China,2023/24 Est.,Next year,12.41,181.69,69.61,,73.08,13.52,,
2025-01-10,soybean meal,United States,2023/24 Est.,Next year,0.34,49.12,0.62,,14.61,0.41,,
2025-01-10,soybean meal,Total Foreign,2023/24 Est.,Next year,13.01,210.98,69.01,,59.9,13.9,,
2025-01-10,soybean meal,Major Exporters  3/,2023/24 Est.,Next year,5.65,79.69,0.05,,49.58,5.28,,
2025-01-10,soybean meal,Argentina,2023/24 Est.,Next year,2.3,28.54,0.0,,24.89,2.49,,
2025-01-10,soybean meal,Brazil,2023/24 Est.,Next year,3.15,42.12,0.02,,22.72,2.57,,
2025-01-10,soybean meal,India,2023/24 Est.,Next year,0.2,9.04,0.03,,1.97,0.22,,
2025-01-10,soybean meal,Major Importers  4/,2023/24 Est.,Next year,1.63,21.79,38.37,,0.93,2.23,,
2025-01-10,soybean meal,European Union,2023/24 Est.,Next year,0.41,11.46,16.54,,0.65,0.81,,
2025-01-10,soybean meal,Mexico,2023/24 Est.,Next year,0.15,5.16,1.94,,0.0,0.16,,
2025-01-10,soybean meal,Southeast Asia 5/,2023/24 Est.,Next year,1.03,3.41,18.08,,0.27,1.21,,
2025-01-10,soybean meal,China,2023/24 Est.,Next year,0.94,78.41,0.03,,1.43,0.79,,
2025-01-10,soybean meal,World  2/,2024/25 Proj.,Outlook year,14.32,274.11,72.21,,75.67,16.99,,
2025-01-10,soybean meal,World Less China,2024/25 Proj.,Outlook year,13.52,192.54,72.16,,74.67,16.12,,
2025-01-10,soybean meal,United States,2024/25 Proj.,Outlook year,0.41,51.66,0.61,,15.79,0.41,,
2025-01-10,soybean meal,Total Foreign,2024/25 Proj.,Outlook year,13.9,222.45,71.59,,59.89,16.58,,
2025-01-10,soybean meal,Major Exporters  3/,2024/25 Proj.,Outlook year,5.28,83.13,0.07,,50.1,6.13,,
2025-01-10,soybean meal,Argentina,2024/25 Proj.,Outlook year,2.49,31.98,0.01,,28.0,2.96,,
2025-01-10,soybean meal,Brazil,2024/25 Proj.,Outlook year,2.57,42.35,0.01,,21.0,2.93,,
2025-01-10,soybean meal,India,2024/25 Proj.,Outlook year,0.22,8.8,0.05,,1.1,0.25,,
2025-01-10,soybean meal,Major Importers  4/,2024/25 Proj.,Outlook year,2.23,22.93,40.33,,1.19,2.68,,
2025-01-10,soybean meal,European Union,2024/25 Proj.,Outlook year,0.81,12.01,16.6,,0.9,0.82,,
2025-01-10,soybean meal,Mexico,2024/25 Proj.,Outlook year,0.16,5.26,2.2,,0.0,0.28,,
2025-01-10,soybean meal,Southeast Asia 5/,2024/25 Proj.,Outlook year,1.21,3.77,19.73,,0.29,1.51,,
2025-01-10,soybean meal,China,2024/25 Proj.,Outlook year,0.79,81.58,0.05,,1.0,0.87,,
2025-01-10,soybean oil,World  2/,2022/23,Current year,5.14,59.67,10.89,,11.75,5.05,,
2025-01-10,soybean oil,World Less China,2022/23,Current year,4.76,42.47,10.5,,11.64,4.18,,
2025-01-10,soybean oil,United States,2022/23,Current year,0.9,11.9,0.17,,0.17,0.73,,
2025-01-10,soybean oil,Total Foreign,2022/23,Current year,4.24,47.77,10.72,,11.58,4.33,,
2025-01-10,soybean oil,Major Exporters  3/,2022/23,Current year,2.05,19.94,0.67,,8.26,1.49,,
2025-01-10,soybean oil,Argentina,2022/23,Current year,0.53,5.99,0.0,,4.14,0.32,,
2025-01-10,soybean oil,Brazil,2022/23,Current year,0.95,10.58,0.03,,2.69,0.49,,
2025-01-10,soybean oil,European Union,2022/23,Current year,0.56,2.72,0.64,,0.92,0.6,,
2025-01-10,soybean oil,Major Importers  4/,2022/23,Current year,0.83,20.09,6.28,,0.19,1.69,,
2025-01-10,soybean oil,China,2022/23,Current year,0.39,17.2,0.4,,0.11,0.87,,
2025-01-10,soybean oil,India,2022/23,Current year,0.19,1.85,3.97,,0.01,0.6,,
2025-01-10,soybean oil,North Africa 5/,2022/23,Current year,0.24,0.74,1.24,,0.07,0.2,,
2025-01-10,soybean oil,World  2/,2023/24 Est.,Next year,5.05,62.8,10.58,,11.87,5.35,,
2025-01-10,soybean oil,World Less China,2023/24 Est.,Next year,4.18,45.06,10.2,,11.76,4.61,,
2025-01-10,soybean oil,United States,2023/24 Est.,Next year,0.73,12.31,0.28,,0.28,0.68,,
2025-01-10,soybean oil,Total Foreign,2023/24 Est.,Next year,4.33,50.49,10.3,,11.59,4.67,,
2025-01-10,soybean oil,Major Exporters  3/,2023/24 Est.,Next year,1.49,21.52,0.68,,8.09,1.73,,
2025-01-10,soybean oil,Argentina,2023/24 Est.,Next year,0.32,7.25,0.0,,5.53,0.33,,
2025-01-10,soybean oil,Brazil,2023/24 Est.,Next year,0.49,10.94,0.08,,1.35,0.71,,
2025-01-10,soybean oil,European Union,2023/24 Est.,Next year,0.6,2.76,0.59,,0.66,0.66,,
2025-01-10,soybean oil,Major Importers  4/,2023/24 Est.,Next year,1.69,21.07,5.33,,0.26,1.71,,
2025-01-10,soybean oil,China,2023/24 Est.,Next year,0.87,17.74,0.38,,0.1,0.74,,
2025-01-10,soybean oil,India,2023/24 Est.,Next year,0.6,2.03,3.31,,0.02,0.75,,
2025-01-10,soybean oil,North Africa 5/,2023/24 Est.,Next year,0.2,0.93,1.07,,0.14,0.19,,
2025-01-10,soybean oil,World  2/,2024/25 Proj.,Outlook year,5.35,66.25,12.13,,12.88,5.11,,
2025-01-10,soybean oil,World Less China,2024/25 Proj.,Outlook year,4.61,47.79,11.63,,12.78,4.41,,
2025-01-10,soybean oil,United States,2024/25 Proj.,Outlook year,0.68,13.01,0.25,,0.73,0.69,,
2025-01-10,soybean oil,Total Foreign,2024/25 Proj.,Outlook year,4.67,53.24,11.88,,12.15,4.42,,
2025-01-10,soybean oil,Major Exporters  3/,2024/25 Proj.,Outlook year,1.73,22.68,0.7,,8.88,1.41,,
2025-01-10,soybean oil,Argentina,2024/25 Proj.,Outlook year,0.33,8.13,0.01,,5.8,0.3,,
2025-01-10,soybean oil,Brazil,2024/25 Proj.,Outlook year,0.71,11.0,0.04,,1.55,0.48,,
2025-01-10,soybean oil,European Union,2024/25 Proj.,Outlook year,0.66,2.89,0.65,,0.95,0.59,,
2025-01-10,soybean oil,Major Importers  4/,2024/25 Proj.,Outlook year,1.71,21.93,6.2,,0.21,1.52,,
2025-01-10,soybean oil,China,2024/25 Proj.,Outlook year,0.74,18.46,0.5,,0.1,0.7,,
2025-01-10,soybean oil,India,2024/25 Proj.,Outlook year,0.75,1.98,3.8,,0.02,0.51,,
2025-01-10,soybean oil,North Africa 5/,2024/25 Proj.,Outlook year,0.19,1.1,1.25,,0.08,0.27,,
2025-01-10,soybean,Argentina,Outlook,Outlook year,24.08,52.0,6.0,48.6,4.5,28.98,41.0,
2025-01-10,soybean,Brazil,Outlook,Outlook year,27.97,169.0,0.15,58.1,105.5,33.52,54.0,
2025-01-10,soybean,China,Outlook,Outlook year,43.31,20.7,109.0,126.9,0.1,46.01,103.0,
2025-01-10,soybean,European Union,Outlook,Outlook year,1.13,2.85,14.6,16.97,0.3,1.31,15.2,
2025-01-10,soybean,Major Exporters  3/,Outlook,Outlook year,52.5,235.3,6.18,110.63,120.1,63.25,98.6,
2025-01-10,soybean,Major Importers  4/,Outlook,Outlook year,45.57,24.47,143.54,163.99,0.42,49.18,132.14,
2025-01-10,soybean,Mexico,Outlook,Outlook year,0.27,0.21,6.7,6.71,0.0,0.47,6.65,
2025-01-10,soybean,Paraguay,Outlook,Outlook year,0.19,11.2,0.02,3.68,7.3,0.43,3.5,
2025-01-10,soybean,Southeast Asia 5/,Outlook,Outlook year,0.7,0.46,9.89,9.83,0.01,1.2,4.75,
2025-01-10,soybean,Total Foreign,Outlook,Outlook year,102.85,305.72,177.77,334.97,132.31,119.07,281.83,
2025-01-10,soybean,United States,Outlook,Outlook year,9.31,121.42,0.41,68.67,49.67,12.8,65.59,
2025-01-10,soybean,World  2/,Outlook,Outlook year,112.16,427.14,178.18,403.64,181.97,131.87,347.42,
2025-01-10,soybean,World Less China,Outlook,Outlook year,68.85,406.44,69.18,276.74,181.87,85.86,244.42,
2025-02-11,wheat,World  3/,2022/23,Current year,273.96,789.89,213.31,789.58,221.75,274.27,,152.82
2025-02-11,wheat,World Less China,2022/23,Current year,137.2,652.17,200.02,641.58,220.8,135.46,,119.82
2025-02-11,wheat,United States,2022/23,Current year,18.36,44.9,3.31,30.33,20.73,15.5,,2.03
2025-02-11,wheat,Total Foreign,2022/23,Current year,255.6,744.99,210.0,759.25,201.02,258.77,,150.8
2025-02-11,wheat,Major Exporters  4/,2022/23,Current year,41.53,335.89,13.36,180.94,162.31,47.55,,73.9
2025-02-11,wheat,Argentina,2022/23,Current year,1.93,12.55,0.0,6.85,3.66,3.97,,0.25
2025-02-11,wheat,Australia,2022/23,Current year,3.45,40.55,0.2,8.0,31.83,4.37,,4.5
2025-02-11,wheat,Canada,2022/23,Current year,4.17,34.81,0.55,8.29,25.62,5.63,,3.15
2025-02-11,wheat,European Union  5/,2022/23,Current year,13.63,134.49,12.23,109.0,35.08,16.27,,45.0
2025-02-11,wheat,Russia,2022/23,Current year,12.09,92.0,0.3,41.0,49.0,14.39,,18.0
2025-02-11,wheat,Ukraine,2022/23,Current year,6.27,21.5,0.08,7.8,17.12,2.93,,3.0
2025-02-11,wheat,Major Importers  6/,2022/23,Current year,172.98,206.13,133.96,320.46,15.13,177.48,,50.69
2025-02-11,wheat,Bangladesh,2022/23,Current year,1.31,1.1,5.12,6.7,0.0,0.83,,0.2
2025-02-11,wheat,Brazil,2022/23,Current year,1.1,10.55,4.68,11.85,2.69,1.8,,0.45
2025-02-11,wheat,China,2022/23,Current year,136.76,137.72,13.28,148.0,0.95,138.82,,33.0
2025-02-11,wheat,Japan,2022/23,Current year,1.18,1.06,5.45,6.25,0.29,1.14,,0.75
2025-02-11,wheat,N. Africa  7/,2022/23,Current year,12.72,17.26,29.68,46.72,0.77,12.17,,1.67
2025-02-11,wheat,Nigeria,2022/23,Current year,0.62,0.11,4.73,4.7,0.4,0.36,,0.0
2025-02-11,wheat,Sel. Mideast  8/,2022/23,Current year,10.22,17.43,24.71,39.44,0.65,12.26,,3.58
2025-02-11,wheat,Southeast Asia  9/,2022/23,Current year,4.64,0.0,24.48,24.7,1.28,3.14,,7.55
2025-02-11,wheat,India,2022/23,Current year,19.5,104.0,0.04,108.67,5.38,9.5,,6.5
2025-02-11,wheat,Kazakhstan,2022/23,Current year,1.48,16.4,4.0,6.8,10.87,4.21,,1.8
2025-02-11,wheat,United Kingdom,2022/23,Current year,1.85,15.54,2.03,15.2,1.91,2.31,,7.2
2025-02-11,wheat,World  3/,2023/24 Est.,Next year,274.27,791.21,221.79,797.99,221.22,267.49,,159.22
2025-02-11,wheat,World Less China,2023/24 Est.,Next year,135.46,654.62,208.16,644.49,220.18,132.99,,122.22
2025-02-11,wheat,United States,2023/24 Est.,Next year,15.5,49.1,3.76,30.16,19.24,18.95,,2.31
2025-02-11,wheat,Total Foreign,2023/24 Est.,Next year,258.77,742.11,218.03,767.83,201.98,248.54,,156.91
2025-02-11,wheat,Major Exporters  4/,2023/24 Est.,Next year,47.55,324.35,13.79,180.16,165.56,39.96,,73.07
2025-02-11,wheat,Argentina,2023/24 Est.,Next year,3.97,15.85,0.0,7.05,8.23,4.54,,0.25
2025-02-11,wheat,Australia,2023/24 Est.,Next year,4.37,25.96,0.22,7.8,19.84,2.91,,4.3
2025-02-11,wheat,Canada,2023/24 Est.,Next year,5.63,32.95,0.56,9.11,25.44,4.58,,4.02
2025-02-11,wheat,European Union  5/,2023/24 Est.,Next year,16.27,135.1,12.65,110.5,37.97,15.54,,46.5
2025-02-11,wheat,Russia,2023/24 Est.,Next year,14.39,91.5,0.3,39.0,55.5,11.69,,16.0
2025-02-11,wheat,Ukraine,2023/24 Est.,Next year,2.93,23.0,0.06,6.7,18.58,0.71,,2.0
2025-02-11,wheat,Major Importers  6/,2023/24 Est.,Next year,177.48,208.76,139.04,330.53,19.76,174.98,,56.26
2025-02-11,wheat,Bangladesh,2023/24 Est.,Next year,0.83,1.1,6.7,7.55,0.0,1.08,,0.25
2025-02-11,wheat,Brazil,2023/24 Est.,Next year,1.8,8.1,6.61,12.0,2.81,1.69,,0.6
2025-02-11,wheat,China,2023/24 Est.,Next year,138.82,136.59,13.64,153.5,1.04,134.5,,37.0
2025-02-11,wheat,Japan,2023/24 Est.,Next year,1.14,1.15,5.35,6.23,0.31,1.09,,0.73
2025-02-11,wheat,N. Africa  7/,2023/24 Est.,Next year,12.17,16.37,31.32,46.78,2.0,11.09,,1.63
2025-02-11,wheat,Nigeria,2023/24 Est.,Next year,0.36,0.12,5.11,4.8,0.35,0.44,,0.0
2025-02-11,wheat,Sel. Mideast  8/,2023/24 Est.,Next year,12.26,20.81,20.07,39.74,0.65,12.74,,3.13
2025-02-11,wheat,Southeast Asia  9/,2023/24 Est.,Next year,3.14,0.0,30.6,27.96,1.3,4.47,,9.9
2025-02-11,wheat,India,2023/24 Est.,Next year,9.5,110.55,0.13,112.34,0.34,7.5,,6.75
2025-02-11,wheat,Kazakhstan,2023/24 Est.,Next year,4.21,12.11,2.5,7.55,7.83,3.45,,2.5
2025-02-11,wheat,United Kingdom,2023/24 Est.,Next year,2.31,13.98,3.14,15.59,0.57,3.26,,7.4
2025-02-11,wheat,World  3/,2024/25 Proj.,Outlook year,267.49,793.79,204.81,803.72,208.99,257.56,,153.5
2025-02-11,wheat,World Less China,2024/25 Proj.,Outlook year,132.99,653.69,196.81,652.72,207.99,126.96,,120.5
2025-02-11,wheat,United States,2024/25 Proj.,Outlook year,18.95,53.65,3.54,31.39,23.13,21.62,,3.27
2025-02-11,wheat,Total Foreign,2024/25 Proj.,Outlook year,248.54,740.14,201.28,772.33,185.86,235.95,,150.24
2025-02-11,wheat,Major Exporters  4/,2024/25 Proj.,Outlook year,39.96,310.36,12.14,178.45,151.5,32.51,,71.25
2025-02-11,wheat,Argentina,2024/25 Proj.,Outlook year,4.54,17.7,0.01,7.05,11.5,3.7,,0.25
2025-02-11,wheat,Australia,2024/25 Proj.,Outlook year,2.91,32.0,0.2,7.5,25.0,2.61,,4.0
2025-02-11,wheat,Canada,2024/25 Proj.,Outlook year,4.58,34.96,0.55,9.5,26.0,4.59,,4.3
2025-02-11,wheat,European Union  5/,2024/25 Proj.,Outlook year,15.54,121.3,11.0,109.25,28.0,10.59,,45.0
2025-02-11,wheat,Russia,2024/25 Proj.,Outlook year,11.69,81.5,0.3,38.25,45.5,9.74,,15.5
2025-02-11,wheat,Ukraine,2024/25 Proj.,Outlook year,0.71,22.9,0.08,6.9,15.5,1.29,,2.2
2025-02-11,wheat,Major Importers  6/,2024/25 Proj.,Outlook year,174.98,210.36,128.25,329.8,16.25,167.54,,51.88
2025-02-11,wheat,Bangladesh,2024/25 Proj.,Outlook year,1.08,1.1,6.9,7.95,0.0,1.13,,0.25
2025-02-11,wheat,Brazil,2024/25 Proj.,Outlook year,1.69,7.89,6.4,11.9,2.7,1.38,,0.5
2025-02-11,wheat,China,2024/25 Proj.,Outlook year,134.5,140.1,8.0,151.0,1.0,130.6,,33.0
2025-02-11,wheat,Japan,2024/25 Proj.,Outlook year,1.09,1.08,5.4,6.15,0.3,1.12,,0.65
2025-02-11,wheat,N. Africa  7/,2024/25 Proj.,Outlook year,11.09,16.01,32.5,46.8,2.1,10.7,,1.45
2025-02-11,wheat,Nigeria,2024/25 Proj.,Outlook year,0.44,0.12,5.8,5.1,0.38,0.88,,0.0
2025-02-11,wheat,Sel. Mideast  8/,2024/25 Proj.,Outlook year,12.74,22.4,17.8,40.13,0.81,12.01,,3.03
2025-02-11,wheat,Southeast Asia  9/,2024/25 Proj.,Outlook year,4.47,0.0,30.25,28.98,1.28,4.47,,10.2
2025-02-11,wheat,India,2024/25 Proj.,Outlook year,7.5,113.29,0.2,112.24,0.25,8.5,,6.0
2025-02-11,wheat,Kazakhstan,2024/25 Proj.,Outlook year,3.45,18.58,0.5,8.3,10.0,4.22,,3.2
2025-02-11,wheat,United Kingdom,2024/25 Proj.,Outlook year,3.26,11.05,3.5,14.8,0.5,2.51,,6.6
2025-02-11,corn,World  3/,2022/23,Current year,313.91,1163.33,173.4,1172.41,180.35,304.83,,735.11
2025-02-11,corn,World Less China,2022/23,Current year,104.77,886.13,154.69,873.41,180.34,98.79,,517.11
2025-02-11,corn,United States,2022/23,Current year,34.98,346.74,0.98,305.93,42.22,34.55,,139.35
2025-02-11,corn,Total Foreign,2022/23,Current year,278.94,816.59,172.42,866.48,138.13,270.28,,595.76
2025-02-11,corn,Major Exporters  4/,2022/23,Current year,19.4,233.93,1.45,120.14,115.97,18.67,,90.81
2025-02-11,corn,Argentina,2022/23,Current year,4.75,37.0,0.02,14.2,25.24,2.32,,10.0
2025-02-11,corn,Brazil,2022/23,Current year,3.97,137.0,1.33,78.0,54.26,10.04,,61.5
2025-02-11,corn,Russia,2022/23,Current year,0.93,15.83,0.05,10.0,5.9,0.91,,8.9
2025-02-11,corn,South Africa,2022/23,Current year,1.95,17.1,0.03,13.24,3.44,2.41,,6.61
2025-02-11,corn,Ukraine,2022/23,Current year,7.8,27.0,0.02,4.7,27.12,3.0,,3.8
2025-02-11,corn,Major Importers  5/,2022/23,Current year,23.45,118.65,95.26,211.61,5.04,20.72,,157.41
2025-02-11,corn,Egypt,2022/23,Current year,1.56,7.44,6.22,13.7,0.0,1.51,,11.2
2025-02-11,corn,European Union  6/,2022/23,Current year,11.36,52.38,23.19,74.7,4.2,8.02,,55.5
2025-02-11,corn,Japan,2022/23,Current year,1.36,0.01,14.93,15.0,0.0,1.3,,11.7
2025-02-11,corn,Mexico,2022/23,Current year,3.18,28.08,19.39,46.0,0.05,4.59,,27.5
2025-02-11,corn,Southeast Asia  7/,2022/23,Current year,3.3,30.56,16.25,46.46,0.79,2.85,,38.31
2025-02-11,corn,South Korea,2022/23,Current year,2.06,0.09,11.1,11.35,0.0,1.9,,9.0
2025-02-11,corn,Canada,2022/23,Current year,2.75,14.54,2.11,14.9,2.87,1.63,,9.55
2025-02-11,corn,China,2022/23,Current year,209.14,277.2,18.71,299.0,0.01,206.04,,218.0
2025-02-11,corn,World  3/,2023/24 Est.,Next year,304.83,1230.07,197.33,1219.09,193.25,315.81,,772.84
2025-02-11,corn,World Less China,2023/24 Est.,Next year,98.79,941.22,173.92,912.09,193.25,104.52,,547.84
2025-02-11,corn,United States,2023/24 Est.,Next year,34.55,389.67,0.72,321.92,58.23,44.79,,147.47
2025-02-11,corn,Total Foreign,2023/24 Est.,Next year,270.28,840.4,196.61,897.16,135.02,271.01,,625.37
2025-02-11,corn,Major Exporters  4/,2023/24 Est.,Next year,18.67,234.5,2.18,128.1,112.69,14.56,,93.5
2025-02-11,corn,Argentina,2023/24 Est.,Next year,2.32,50.0,0.02,14.25,35.0,3.09,,10.0
2025-02-11,corn,Brazil,2023/24 Est.,Next year,10.04,122.0,1.3,85.0,39.5,8.84,,63.5
2025-02-11,corn,Russia,2023/24 Est.,Next year,0.91,16.6,0.05,10.2,6.6,0.76,,9.1
2025-02-11,corn,South Africa,2023/24 Est.,Next year,2.41,13.4,0.8,13.7,2.1,0.81,,6.9
2025-02-11,corn,Ukraine,2023/24 Est.,Next year,3.0,32.5,0.01,4.95,29.49,1.07,,4.0
2025-02-11,corn,Major Importers  5/,2023/24 Est.,Next year,20.72,123.29,103.33,221.8,5.02,20.52,,166.05
2025-02-11,corn,Egypt,2023/24 Est.,Next year,1.51,7.2,8.02,15.3,0.0,1.43,,12.8
2025-02-11,corn,European Union  6/,2023/24 Est.,Next year,8.02,61.87,19.83,78.1,4.39,7.24,,58.3
2025-02-11,corn,Japan,2023/24 Est.,Next year,1.3,0.01,15.29,15.3,0.0,1.3,,12.0
2025-02-11,corn,Mexico,2023/24 Est.,Next year,4.59,23.5,24.76,48.1,0.03,4.72,,29.5
